"Titles","Year","Cited by","Link"
"The Labeled Multi-Bernoulli SLAM Filter","2015","70","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926429469&doi=10.1109%2fLSP.2015.2414274&partnerID=40&md5=070609d22b846dd4c4abb372a7a70478"
"A solution to estimate robot motion with large rotation by matching laser scans","2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960156290&doi=10.1109%2fSICE.2015.7285356&partnerID=40&md5=95d06144b0815cc20096c7f76772cdfd"
"Real-time localization and dense mapping in underwater environments from a monocular sequence","2015","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957659839&doi=10.1109%2fOCEANS-Genova.2015.7271476&partnerID=40&md5=bebc6559ef31653f6ee40dffc8657851"
"Fault detection and exclusion of cycle slips for carrier-phase in GNSS positionning","2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960516960&partnerID=40&md5=929abf63bcbf18ef37d366bd77cf56ec"
"Distributed collaborative 3D pose estimation of robots from heterogeneous relative measurements: An optimization on manifold approach","2015","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933671191&doi=10.1017%2fS0263574714000794&partnerID=40&md5=e4d2ce3173084eed191639a6695d5179"
"Average Kullback-Leibler divergence for random finite sets","2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960510062&partnerID=40&md5=bcd7c81f1c7e5512ea8d514ed6de0998"
"Factor Graph Modeling of Rigid-body Dynamics for Localization, Mapping, and Parameter Estimation of a Spinning Object in Space","2015","50","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939150608&doi=10.1002%2frob.21548&partnerID=40&md5=b00394aa4b1055184e4160109cec3b53"
"SLAM solution based on particle filter with outliers filtering in dynamic environments","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947219575&doi=10.1109%2fISIE.2015.7281544&partnerID=40&md5=c0c0059ff79fb36296a12baced8eabec"
"PRIMAL: Page rank-based indoor mapping and localization using gene-sequenced unlabeled WLAN received signal strength","2015","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942756259&doi=10.3390%2fs151024791&partnerID=40&md5=a12fc6019e853bf2fc1256991865b193"
"Design and implementation of a moving object tracking system","2015","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955296197&doi=10.1109%2fICMA.2015.7237496&partnerID=40&md5=86c5a3dac9543a6846c23eac1b66e547"
"Probabilistic data association algorithm based on ensemble Kalman filter with observation iterated update","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943792187&doi=10.3772%2fj.issn.1006-6748.2015.03.009&partnerID=40&md5=9bd7d692709dffb3fc98833aac86799a"
"Air-ground Matching: Appearance-based GPS-denied Urban Localization of Micro Aerial Vehicles","2015","47","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940962780&doi=10.1002%2frob.21585&partnerID=40&md5=4fba7054595fa57653db2324a5871d56"
"Local map-based exploration using a breadth-first search algorithm for mobile robots","2015","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940393064&doi=10.1007%2fs12541-015-0269-9&partnerID=40&md5=d067b1d33347a81790b7b1a3203d1f50"
"A probabilistic feature map-based localization system using a monocular camera","2015","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940706823&doi=10.3390%2fs150921636&partnerID=40&md5=2e9d0fd8a2d59ba09f22e7ad83041910"
"Robot calibration of sensor poses and region based odometry using offline optimisation of map information","2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959900022&doi=10.1109%2fICInfA.2015.7279333&partnerID=40&md5=8d4137d102a1fdfbbe0aaad4d7c7116d"
"Treatment of biased and dependent sensor data in graph-based SLAM","2015","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960510978&partnerID=40&md5=c01c5da09ae6e81e12d57b6fe2697b25"
"Joint radar alignment and odometry calibration","2015","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960491451&partnerID=40&md5=ed96322e5df0c6399f5c076126136b1e"
"An adaptive square root cubature Kalman filter based SLAM algorithm for mobile robots","2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955299228&doi=10.1109%2fICMA.2015.7237830&partnerID=40&md5=8040cca02f343e1905410ef64bf9a82f"
"Precise free space detection and its application to background extraction","2015","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960905448&doi=10.1109%2fICCIS.2015.7274569&partnerID=40&md5=15a388afe016f1c5e5df75d59fbdf8e6"
"A shallow water AUV for benthic and water column observations","2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957653579&doi=10.1109%2fOCEANS-Genova.2015.7271362&partnerID=40&md5=02c75f714ad76dd9900b969f5016cf63"
"Extrinsic calibration of 2D laser rangefinders from perpendicular plane observations","2015","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942084508&doi=10.1177%2f0278364915580683&partnerID=40&md5=280bce7d663a767727ea4e3011e355fa"
"Improved SIFT algorithm for place categorization","2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957657345&doi=10.1109%2fASCC.2015.7244437&partnerID=40&md5=9d6890b0e93b30e6bceea62facd9a9ed"
"Multilayer Matching SLAM for Large-Scale and Spacious Environments","2015","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994631288&doi=10.5772%2f61240&partnerID=40&md5=32fe0e0be187dd8f869b89acee860dd0"
"Optimization of calmodulin-affinity chromatography for brain and organelles","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940956636&doi=10.1016%2fj.euprot.2015.05.004&partnerID=40&md5=6da4bd440a5dcdfbc9d036725b04f6b7"
"The neural-SIFT feature descriptor for visual vocabulary object recognition","2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951024553&doi=10.1109%2fIJCNN.2015.7280660&partnerID=40&md5=a3c0594c9220994180ef1f08cd794567"
"Bearings-only cooperative localization algorithm of multi-mobile robots based on square-root unscented Kalman filter","2015","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942255318&doi=10.14177%2fj.cnki.32-1397n.2015.39.04.010&partnerID=40&md5=bbd8aa7e6c270a28d38219fc6e8622ca"
"Removing dynamic 3D objects from point clouds of a moving RGB-D camera","2015","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959933818&doi=10.1109%2fICInfA.2015.7279541&partnerID=40&md5=e5c6ade1c0203a72a33a957fe95588b3"
"Simultaneous localization and mapping survey based on filtering techniques","2015","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957685935&doi=10.1109%2fASCC.2015.7244836&partnerID=40&md5=636eb33d7a1e15f84a68de9b4ef9afcf"
"The Cardinalized Optimal Linear Assignment (COLA) metric for multi-object error evaluation","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955163976&partnerID=40&md5=30aefa16aa537464899acef021085c8b"
"The proposal for real-time sequential-decision for optimal action using flexible-weight coefficient based on the state-action pair","2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963491201&doi=10.1109%2fCEC.2015.7256937&partnerID=40&md5=6e5326378a242a1f937cac57affb9109"
"Coverage Path Planning with Real-time Replanning and Surface Reconstruction for Inspection of Three-dimensional Underwater Structures using Autonomous Underwater Vehicles","2015","75","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940927028&doi=10.1002%2frob.21554&partnerID=40&md5=501039af0c9375d71b481da80197063f"
"Image-Aided Navigation Using Cooperative Binocular Stereopsis","2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945289522&doi=10.1002%2fnavi.112&partnerID=40&md5=71ebf52791e587455ced02a90c438e99"
"Data fusion for unsupervised video object detection, tracking and geo-positioning","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960538938&partnerID=40&md5=3cecfa177f40bc7fe0c597612ad48675"
"Information-based view initialization in visual SLAM with a single omnidirectional camera","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937523995&doi=10.1016%2fj.robot.2015.05.005&partnerID=40&md5=0eaefac3f2e6d041a48179324c1ee7e8"
"Model predictive control for an AUV with dynamic path planning","2015","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960116038&doi=10.1109%2fSICE.2015.7285374&partnerID=40&md5=2c047c1d23367f2903170328215357c6"
"Robust RGB-D simultaneous localization and mapping using planar point features","2015","45","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937521693&doi=10.1016%2fj.robot.2015.03.007&partnerID=40&md5=2e9f1b843ead1962e0d9b5fa48a1c654"
"Development of a remote-controlled mobile robot with binocular vision for environment monitoring","2015","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959883063&doi=10.1109%2fICInfA.2015.7279382&partnerID=40&md5=fcd10f0052cb00c9d7c48ea5277e3214"
"In the Passenger Seat: Investigating Ride Comfort Measures in Autonomous Cars","2015","210","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938510790&doi=10.1109%2fMITS.2015.2405571&partnerID=40&md5=9ef4535603fb4fdd801135161b61aa26"
"MMOSPA estimation with unknown number of objects","2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955153830&doi=10.1109%2fChinaSIP.2015.7230496&partnerID=40&md5=f0980f0bb63504aea6dd3081f282febd"
"A depth-incorporated 2D descriptor for robust and efficient 3D environment reconstruction","2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957889982&doi=10.1109%2fICCSE.2015.7250334&partnerID=40&md5=3b9f07ce210b9035db5b605edd8d9b16"
"Making Sense of Trajectory Data in Indoor Spaces","2015","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958149896&doi=10.1109%2fMDM.2015.44&partnerID=40&md5=bbad744365dd926014d75bf1b3bf6887"
"An implementation of cloud robotic platform for real time face recognition","2015","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959901173&doi=10.1109%2fICInfA.2015.7279524&partnerID=40&md5=6045b0300c048e46f4aec6e975764b91"
"Underwater place recognition in noisy stereo data using FAB-MAP with a multimodal vocabulary from 2D texture and 3D surface descriptors","2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957638058&doi=10.1109%2fOCEANS-Genova.2015.7271561&partnerID=40&md5=b8839bb22e180c81f2e19c186cfbfb81"
"The Q-learning obstacle avoidance algorithm based on EKF-SLAM for NAO autonomous walking under unknown environments","2015","37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937513040&doi=10.1016%2fj.robot.2015.04.003&partnerID=40&md5=bcb5806bdf93e54451342c9cf5b1e689"
"Loop closure detection for visual SLAM systems using deep neural networks","2015","49","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946570697&doi=10.1109%2fChiCC.2015.7260555&partnerID=40&md5=105738a77a46afb813ba54200367422c"
"Human-robot SLAM in industrial environments","2015","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949510963&doi=10.1109%2fINDIN.2015.7281766&partnerID=40&md5=d3739805af2bc268aabe3b17d6c441fc"
"Particle filter in simultaneous localization and mapping (Slam) using differential drive mobile robot","2015","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949452114&doi=10.11113%2fjt.v77.6557&partnerID=40&md5=a4bf45cfaaeb9acf26b1de238ad0d74b"
"2D occupancy grid mapping with inverse range sensor model","2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957706863&doi=10.1109%2fASCC.2015.7244705&partnerID=40&md5=307c861a1daf38ff2a9f18280696e937"
"Robust mapping for mobile robot based on immobile area grid map considering potential moving objects","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929626359&doi=10.1002%2feej.22723&partnerID=40&md5=ea185fd219686c241231b4cdd12063ce"
"2D map creator for robot navigation by utilizing Kinect and rotary encoder","2015","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954091289&doi=10.1109%2fISITIA.2015.7219957&partnerID=40&md5=8a0f316a1d2742dc093f5ba402f9a15d"
"FPGA based accelerator for visual features detection","2015","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959569724&doi=10.1109%2fECMSM.2015.7208697&partnerID=40&md5=5a44c2c4fb8d5a3109abf7774d0f134c"
"RSSI informed phase method for distance calculations","2015","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951182860&doi=10.1109%2fAIM.2015.7222693&partnerID=40&md5=0baad1029b81514cc85a529c2237e400"
"Delayed-State Nonparametric Filtering in Cooperative Tracking","2015","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027948570&doi=10.1109%2fTRO.2015.2450412&partnerID=40&md5=e8db29ad3055d77dc7754703b26a9cd2"
"Gaussian process based subsumption of a parasitic control component","2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940946097&doi=10.1109%2fACC.2015.7171173&partnerID=40&md5=4957d8f6bb520c0c347b87d13240bd94"
"Geomagnetic field-based localization with bicubic interpolation for mobile robots","2015","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938751045&doi=10.1007%2fs12555-014-0143-z&partnerID=40&md5=7670e8e263529541e5ae7b68fdcf8a40"
"Robust stereo visual odometry from monocular techniques","2015","51","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951115586&doi=10.1109%2fIVS.2015.7225764&partnerID=40&md5=b6da9cc63cbc711019ddb4f500619c81"
"Isobaric Tags for Relative and Absolute Quantitation-Based Proteomic Analysis of Patent and Constricted Ductus Arteriosus Tissues Confirms the Systemic Regulation of Ductus Arteriosus Closure","2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939627093&doi=10.1097%2fFJC.0000000000000266&partnerID=40&md5=26a5268f8304ab35a4c59c58518e8040"
"Developing operator's interface for remotely controlled two section rescue vehicle","2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994184646&doi=10.1109%2fRoMoCo.2015.7219729&partnerID=40&md5=e47b05d2cbfec78729ca5ed6806ee891"
"Cost-effective camera based ground truth for indoor localization","2015","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950982190&doi=10.1109%2fAIM.2015.7222650&partnerID=40&md5=bbc59c1f4ccf9d1fc77d4ddde82c1389"
"A method of characterizing radio signal space for wireless device localization","2015","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938678916&doi=10.1109%2fTST.2015.7173454&partnerID=40&md5=359946156160ae6dfb62adf5e181d3f9"
"Robot navigation based on visual feature perception and Monte Carlo sampling","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945585289&doi=10.1109%2fCCDC.2015.7162478&partnerID=40&md5=2f3473d665ddbc82c7bb0c51a14cbe64"
"Position Estimation and Smooth Tracking with a Fuzzy-Logic-Based Adaptive Strong Tracking Kalman Filter for Capacitive Touch Panels","2015","74","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934343029&doi=10.1109%2fTIE.2015.2396874&partnerID=40&md5=ac35262abeefe364cb8838dfe5370251"
" Where am I? Creating spatial awareness in unmanned ground robots using SLAM: A survey","2015","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945478222&doi=10.1007%2fs12046-015-0402-6&partnerID=40&md5=c937d440c590403c4603707a6496cc7b"
"A topological SPLAM approach for robust exploration","2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951006850&doi=10.1109%2fMICAI.2014.37&partnerID=40&md5=6b648b0dae9a483813103c5ab8cb1b08"
"Development of acoustic camera-imaging simulator based on novel model","2015","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943157216&doi=10.1109%2fEEEIC.2015.7165431&partnerID=40&md5=86b5b1270a3d251e4b90c4c9a3056e5c"
"A Man-Portable, Imu-Free Mobile Mapping System","2015","34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999201130&doi=10.5194%2fisprsannals-II-3-W5-17-2015&partnerID=40&md5=f2606174a3828b5ad4a76a830e192fe6"
"Multi trajectory pose adjustment for life-long mapping","2015","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951110286&doi=10.1109%2fIVS.2015.7225799&partnerID=40&md5=8e8c8fefb812301dd58d6920a087daed"
"Sensor fusion-based exploration in home environments using information, driving and localization gains","2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938400453&doi=10.1016%2fj.asoc.2015.07.013&partnerID=40&md5=de340d37ac4506f2522f1079a44713ae"
"Robust hand-drawn square-roi contour detector based on adaptive thresholding","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938255296&doi=10.11113%2fjt.v75.4991&partnerID=40&md5=9ae2705849f49fd7ca3d45d2d342819d"
"Simultaneous localization and mapping with iterative sparse extended information filter for autonomous vehicles","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939249001&doi=10.3390%2fs150819852&partnerID=40&md5=3228712b0985409642ffbe86e665550a"
"A survey of back-end optimization method for graph-based SLAM under large-scale environment","2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943563903&doi=10.11918%2fj.issn.0367-6234.2015.07.002&partnerID=40&md5=3807e2633dad82107ca11acaabbaaddb"
"Mutually converted arc-line segment-based SLAM with summing parameters","2015","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937598032&doi=10.1177%2f0954406214551036&partnerID=40&md5=8e13a3e86205ab0851bf8f9a1df9ffcd"
"Rigid transformation using interval analysis for robot motion estimation","2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947093335&doi=10.1109%2fCSCS.2015.98&partnerID=40&md5=b6c66050ae163225d55a788ea2915fd5"
"Received signal strength database interpolation by Kriging for a Wi-Fi indoor positioning system","2015","54","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940654272&doi=10.3390%2fs150921377&partnerID=40&md5=482eac1373d661c2a400b6b0c30727fb"
"Fuzzy-based obstacle avoidance for a mobile robot navigation in indoor environment","2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959457512&doi=10.1109%2fICCE-TW.2015.7217028&partnerID=40&md5=9b0839f9b108799728b4c6270a5aedb0"
"Magnetic field constraints and sequence-based matching for indoor pose graph SLAM","2015","30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929516011&doi=10.1016%2fj.robot.2015.03.003&partnerID=40&md5=79e6c19c137403e15785cc58e07988da"
"GPS/DR error estimation for autonomous vehicle localization","2015","65","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947217341&doi=10.3390%2fs150820779&partnerID=40&md5=8a7f62c4d1314213b4dfb90299075b67"
"Geolocalization using mobile phone and street grid map in dynamic environment","2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946029426&doi=10.1109%2fICME.2015.7177440&partnerID=40&md5=38290e3e837d677fed69893d195704a2"
"Optimization methodology to fruit grove mapping in precision agriculture","2015","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84932644727&doi=10.1016%2fj.compag.2015.06.013&partnerID=40&md5=2a4ad5e5149c2fcedc2f4a08c544f7e1"
"A 3D model for room boundary estimation","2015","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946099775&doi=10.1109%2fICASSP.2015.7178022&partnerID=40&md5=e64145c5bf50ab14f00242c734367b4e"
"Particle filter with uncertain measurement and unknown false alarm probability","2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946200532&doi=10.7641%2fCTA.2015.50054&partnerID=40&md5=ce9d73bd1f19dcd8098602cf88d6fdeb"
"Magicfinger: 3D magnetic fingerprints for indoor location","2015","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940176665&doi=10.3390%2fs150717168&partnerID=40&md5=2e7e8b587b860ea6f6428858eb3ab9a4"
"A new 2-point absolute pose estimation algorithm under planar motion","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940589882&doi=10.1080%2f01691864.2015.1024285&partnerID=40&md5=a1ad56dcb8dbfbb5302850fdc27e906c"
"RGB-D SLAM combining visual odometry and extended information filter","2015","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938394443&doi=10.3390%2fs150818742&partnerID=40&md5=bc83112a042f4d8769cf15dc3cd74de3"
"Vehicle localization using mono-camera and geo-referenced traffic signs","2015","64","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951122850&doi=10.1109%2fIVS.2015.7225751&partnerID=40&md5=2c696e29613058829b5f862535ad6585"
"Local trajectory planning and tracking of autonomous vehicles, using clothoid tentacles method","2015","43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951011512&doi=10.1109%2fIVS.2015.7225762&partnerID=40&md5=2198d1d8229ce26edd239ab0c51305d4"
"Implementation of UAV localization methods for a mobile post-earthquake monitoring system","2015","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951203759&doi=10.1109%2fEESMS.2015.7175854&partnerID=40&md5=52d810596df73e56595be05f205cc598"
"A cooperative monitoring technique using visually servoed drones","2015","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951143768&doi=10.1109%2fEESMS.2015.7175885&partnerID=40&md5=08473e651fd33caf61167973acebefb8"
"Model-driven multi-quality auto-Tuning of robotic applications","2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958694132&doi=10.1145%2f2802059.2802063&partnerID=40&md5=196840a03731de09efe06e9a775a4460"
"Quality landmark selection from image streams based on distinctiveness and repeatability","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951095585&doi=10.1109%2fAIM.2015.7222662&partnerID=40&md5=22efb834cf0dfa313d25010e4918da51"
"Robust L∞ convex pose-graph optimisation for monocular localisation solution for unmanned aerial vehicles","2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937565278&doi=10.1177%2f0954410014562261&partnerID=40&md5=26435457243de13c406bdba2df672140"
"Real-Time Monocular SLAM with Low Memory Requirements","2015","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027935688&doi=10.1109%2fTITS.2014.2376780&partnerID=40&md5=db21a83d52c72852e401cc95354ad409"
"Incremental light bundle adjustment for structure from motion and robotics","2015","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929508656&doi=10.1016%2fj.robot.2015.03.009&partnerID=40&md5=615cc2753b1a037236c41c9647bda837"
"An abstraction of the Lidar measurements","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959270594&doi=10.1109%2fSACI.2015.7208234&partnerID=40&md5=c04d7ba3e33f73046acfa871c68cd047"
"Evolving principal component clustering with a low run-time complexity for LRF data mapping","2015","23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937540311&doi=10.1016%2fj.asoc.2015.06.044&partnerID=40&md5=1973e2901a480795c2a2b45834aff755"
"A model-based joint detection and tracking approach for multi-vehicle tracking with lidar sensor","2015","30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027958273&doi=10.1109%2fTITS.2015.2391131&partnerID=40&md5=88c5e962bfa495a460ec0ff0826a2c5f"
"PocketSLAM based on the principle of the FootSLAM algorithm","2015","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959552543&doi=10.1109%2fICL-GNSS.2015.7217136&partnerID=40&md5=675b3b8317addc3fe2e00250449e9cd1"
"Group-theoretical vector space model","2015","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928829467&doi=10.1080%2f00207160.2014.958079&partnerID=40&md5=b616c04e987d3727829f1173579281ac"
"Motion model binary switch for MonoSLAM","2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941248750&doi=10.1109%2fLISAT.2015.7160210&partnerID=40&md5=2794d680e9aa1b2c1b66127f5f26a298"
"QR-code based Localization for Indoor Mobile Robot with validation using a 3D optical tracking instrument","2015","23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951116517&doi=10.1109%2fAIM.2015.7222664&partnerID=40&md5=0ed0582e6ea0c1eda1cfb72214bb901e"
"Extrinsics Autocalibration for Dense Planar Visual Odometry","2015","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946911338&doi=10.1002%2frob.21547&partnerID=40&md5=f0b160bbb5bd3c1e9700ee17ac446972"
"A Classification-Based Algorithm for Building 3D Maps of Environmental Objects","2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945903581&doi=10.1109%2fICCSA.2015.28&partnerID=40&md5=f0604d0fe7e5010d52926dc639b002ab"
"Landmark detection for wearable home care ambient assisted living system","2015","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945970733&doi=10.1109%2fHSI.2015.7170674&partnerID=40&md5=8b326c4ff3f18fefed355c96a9461537"
"Localization inside a populated parking garage by using particle filters with a map of the static environment","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951002103&doi=10.1109%2fIVS.2015.7225669&partnerID=40&md5=5318d695d34c80b24dd90aebec304a82"
"Mobility support for Proxy Mobile IPv6 in TRILL-based mobile networks","2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944681362&doi=10.1109%2fICUFN.2015.7182629&partnerID=40&md5=e7835b46f8b769533265653552978305"
"Vision-based topological mapping and localization by means of local invariant features and map refinement","2015","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933498773&doi=10.1017%2fS0263574714000782&partnerID=40&md5=e3dc4ab5c97b9deea07af628c6cfa9b7"
"Submap-based SLAM for road markings","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951101135&doi=10.1109%2fIVS.2015.7225910&partnerID=40&md5=6e95a19668cecd373941ae3d9286637b"
"Autonomous positioning of mobile robot based on RFID information fusion algorithm","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969524610&doi=10.5013%2fIJSSST.a.16.4B.08&partnerID=40&md5=c01ed5a117f3b02a73b4d81dd9075682"
"Localization of multiple unknown RF sources by combining a power monitoring network and a guided moving sensor under constraints","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949662587&partnerID=40&md5=b34c604d52944e13c9c3a23e2661e87f"
"Arrangement map for task planning and localization for an autonomous robot in a large-scale environment","2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951049387&doi=10.1109%2fCCSSE.2014.7224499&partnerID=40&md5=b38cb82f8cfe1a676e912167378a1c37"
"Thorough robot navigation based on SVM local planning","2015","25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929517008&doi=10.1016%2fj.robot.2015.02.010&partnerID=40&md5=705726d3d3fba8affab3780372c4bd8a"
"Zoom factor compensation for monocular SLAM","2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954496034&doi=10.1109%2fVR.2015.7223411&partnerID=40&md5=1a7f193e701838ee599e328b191a5be2"
"Simultaneous localization and mapping based on the local volumetric hybrid map","2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951013626&doi=10.1109%2fIVS.2015.7225744&partnerID=40&md5=be91bdab81d0960f44bc67969e3b5cc3"
"A fast robot identification and mapping algorithm based on kinect sensor","2015","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939231083&doi=10.3390%2fs150819937&partnerID=40&md5=739d08c428116196d33b2994ed55a919"
"Real-time SLAM for static multi-objects learning and tracking applied to augmented reality applications","2015","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954559499&doi=10.1109%2fVR.2015.7223398&partnerID=40&md5=7d941c664d0059d6ff31d4c0add9f881"
"Three-layer intelligence of planetary exploration wheeled mobile robots: Robint, virtint, and humint","2015","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938423557&doi=10.1007%2fs11431-015-5853-9&partnerID=40&md5=4e08f26b67459d9c321e15e0ad7de284"
"Leveraging Image-based Localization for Infrastructure-based Calibration of a Multi-camera Rig","2015","31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947025229&doi=10.1002%2frob.21540&partnerID=40&md5=4d833344ae3222f37cc29b4043c622f5"
