"Titles","Year","Cited by","Link"
"Multi-modal sensor fusion algorithm for ubiquitous infrastructure-free localization in vision-impaired environments","2010","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651505200&doi=10.1109%2fIROS.2010.5649562&partnerID=40&md5=8a2123f19e24e47df14b9e8cda6c5db5"
"Engineering resource management solutions by leveraging dual data fusion solutions","2010","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650031133&doi=10.2514%2f6.2010-3501&partnerID=40&md5=3c8076b94ecca08007f1c86ade92a829"
"Reciprocal estimation of pedestrian location and motion state toward a smartphone geo-context computing solution","2015","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940657460&doi=10.3390%2fmi6060699&partnerID=40&md5=0f8f0f8488203f4350abcff52873d86b"
"Low-cost object tracking with MEMS sensors, Kalman filtering and simplified two-filter-smoothing","2014","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897460232&doi=10.1016%2fj.amc.2014.03.015&partnerID=40&md5=24049b0687590e1bb7056be365b45168"
"Accelerometer and magnetometer based gyroscope emulation on smart sensor for a virtual reality application","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874103851&partnerID=40&md5=00543abfca90e639c7d9648a5dd18a86"
"Hybrid eye-to-hand and eye-in-hand visual servoing for autonomous robotic manipulation","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649287598&partnerID=40&md5=1630564f4af1bbe61a05a60e612512b0"
"Kinect-based posturography for in-home rehabilitation of balance disorders","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949187006&doi=10.1017%2fATSIP.2015.17&partnerID=40&md5=39334c69236be3334e4a953278ea7320"
"Grasp programming by demonstration in virtual reality with automatic environment reconstruction","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861707584&doi=10.1007%2fs10055-010-0172-8&partnerID=40&md5=13bb20d3fa723fae654d5a100ec4a9e1"
"Decentralized information-rich planning and hybrid sensor fusion for uncertainty reduction in human-robot missions","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085401031&doi=10.2514%2f6.2011-6238&partnerID=40&md5=073c713eebae52913c287a7a9b6aaa21"
"Asymptotic optimality for consensus-type stochastic approximation algorithms using iterate averaging","2013","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872308103&doi=10.1007%2fs11768-013-2013-2&partnerID=40&md5=bf7839e189c156d9d98cb8a0e45e25e8"
"Smoke and mirrors Virtual realities for sensor fusion experiments in biomimetic robotics","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870583503&doi=10.1109%2fMFI.2012.6343022&partnerID=40&md5=2c2ab88e43fa0b88f480a514e3499a8d"
"Line-grasping control for a power transmission line inspection robot","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942906301&doi=10.13229%2fj.cnki.jdxbgxb201505021&partnerID=40&md5=181a3b995699fff1839f17eea127065b"
"Combinatorial approach for lane detection using image and LIDAR reflectance","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962740553&doi=10.1109%2fURAI.2015.7358810&partnerID=40&md5=ea6f0eaa579620a53006236e11e88bc3"
"Adaptive human-centered representation for activity recognition of multiple individuals from 3D point cloud sequences","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938240196&doi=10.1109%2fICRA.2015.7139459&partnerID=40&md5=1487a4e32626d513e665613bc533caf3"
"Robust Mode Predictive Control for Lane Change of Automated Driving Vehicles","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938384605&doi=10.4271%2f2015-01-0317&partnerID=40&md5=be2eae71b5ead25b867f920826a68a0b"
"Spontaneous facial expression recognition by fusing thermal infrared and visible images","2013","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872818326&doi=10.1007%2f978-3-642-33932-5_25&partnerID=40&md5=591cb3719cc2eb25c61f79e53b892841"
"A markerless human-manipulators interface using multi-sensors","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943638153&doi=10.1108%2fIR-03-2015-0057&partnerID=40&md5=67115ffddd4c3dc9d78082e76aa2ff01"
"Bicycle tracking using ellipse extraction","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052517259&partnerID=40&md5=17f552b5a74c7daf02f05513bc536baf"
"Real-time tracking of humans and visualization of their future footsteps in public indoor environments: An intelligent interactive system for public entertainment","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860777593&doi=10.1007%2fs11042-010-0691-z&partnerID=40&md5=3235ffa6f2de993022b0fe278165b086"
"IR signature estimation of an object or a target by taking into account atmospheric effects","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955711047&doi=10.1016%2fj.optcom.2010.06.006&partnerID=40&md5=802d26c6e4b16cc86c6fb86788c88485"
"A parallel fusion method for heterogeneous multi-sensor transportation data","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961137579&doi=10.1007%2f978-3-642-22589-5_5&partnerID=40&md5=51851c5be47c6459dd5eb6a9caf6c60f"
"Multisensor image fusion using fuzzy logic for surveillance systems","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649361378&doi=10.1109%2fFSKD.2010.5569466&partnerID=40&md5=b0172321c47a02f15d632e2f4ef292d4"
"AUTOMATIC EXTRACTION OF ROAD SURFACE AND CURBSTONE EDGES FROM MOBILE LASER SCANNING DATA","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933043303&doi=10.5194%2fisprsarchives-XL-4-W5-119-2015&partnerID=40&md5=1d27c73ecc76b2de08ab612e4da47691"
"Distributed optimization techniques for range localization in networked systems","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953150213&doi=10.1109%2fCDC.2010.5717645&partnerID=40&md5=fba517a041225bd810d6e0e213d0baa7"
"Probabilistic road geometry estimation using a millimetre-wave radar","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84455175250&doi=10.1109%2fIROS.2011.6048428&partnerID=40&md5=cff6331eee9df4a96cc7b786b7944764"
"FM-based piezoelectric strain voltage sensor at ultra-low frequencies with wireless capability","2013","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878838072&doi=10.1016%2fj.sna.2013.04.034&partnerID=40&md5=3ad16c380b71ca070c3e70cfed55a393"
"Adaptive Kalman filter for orientation estimation in micro-sensor motion capture","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052547554&partnerID=40&md5=557c1ecf682472e6ce45cf0856a3b1f9"
"Adaptive Neuro-Fuzzy extended Kalman filtering for robot localization","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650332043&doi=10.1109%2fEPEPEMC.2010.5606833&partnerID=40&md5=a29455864eb623a39d74d1a538b244d0"
"Terrestrial radar and laser scanning for deformation monitoring: First steps towards assisted radar scanning","2013","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017114603&doi=10.5194%2fisprsannals-II-5-W2-325-2013&partnerID=40&md5=fa5216a9d662ff9e14975151aa3238c7"
"A framework for synthesis of human gait oscillation using Intelligent Gait Oscillation Detector (IGOD)","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957005930&doi=10.1007%2f978-3-642-14834-7_32&partnerID=40&md5=873b4efc8624a889a813b5d89f8800a9"
"A real-time fast incremental SLAM method for indoor navigation","2013","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899030821&doi=10.1109%2fCAC.2013.6775723&partnerID=40&md5=d0f609d41338d01926cfa792aed49836"
"Vehicle state estimation system aided by inertial sensors in GPS navigation","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952239726&doi=10.1109%2fiCECE.2010.1408&partnerID=40&md5=f38222e399ac746f932e081fbf2b3eac"
"Robust sigma-point filtering and its application to relative navigation","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953731948&partnerID=40&md5=1fbff90204ed01995c343467e9864d65"
"Vehicle parameter and road grade estimation based on Kalman Filter: Theory and experiments","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863232511&doi=10.4028%2fwww.scientific.net%2fAMM.157-158.1376&partnerID=40&md5=37153d1e1a4e86c7f2a75439d23c2b32"
"Cooperative target localization using heterogeneous unmanned ground and aerial vehicles","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751554679&doi=10.1109%2fIROS.2010.5650073&partnerID=40&md5=d97b236633048c1657b7351122819598"
"Method for designing networking adaptive interactive hybrid systems","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950360409&doi=10.1007%2f978-3-642-11688-9_15&partnerID=40&md5=a49e8836ebd015ce26721fc2253152ee"
"An immersive VR system for sports education","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860647319&doi=10.1587%2ftransinf.E95.D.1324&partnerID=40&md5=010dc87aa3f87d1985ad46ec4b26d9bf"
"Optimized mobile indoor robot navigation through probabilistic tracking of people in a wireless sensor network","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938338973&partnerID=40&md5=0677a6e4615384bc7039c766634361c5"
"An improved personal dead-reckoning algorithm for dynamically changing smartphone user modes","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879736810&partnerID=40&md5=c346893a5e4af1869d5092f9266f1022"
"An algorithm of mobile sensors data fusion tracking for wireless sensor networks","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959234703&doi=10.1007%2fs11277-009-9888-8&partnerID=40&md5=3710de22e1ab5f41b27cf62d44b4a97d"
"An accelerated human motion tracking system based on voxel reconstruction under complex environments","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650506073&doi=10.1007%2f978-3-642-12304-7_30&partnerID=40&md5=5dde9003a5e3b72eff350b9307bf72f5"
"Tracking algorithm for MMW/IR multi-sensors fusion","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954362202&doi=10.3724%2fSP.J.1010.2010.00230&partnerID=40&md5=78b376e105e3e715f911e3d57b6897e4"
"H∞ control for networked systems with random delays and packet dropouts","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870945973&doi=10.1007%2fs12555-012-0520-4&partnerID=40&md5=587d8e5eb908b5334621be6affd5e656"
"Sensor deployment for distributed estimation in heterogeneous wireless sensor networks","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867905718&partnerID=40&md5=7b54cfd8343bf6365789477a9f1829b9"
"Multiple particle filtering with improved efficiency and performance","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946101083&doi=10.1109%2fICASSP.2015.7178744&partnerID=40&md5=bd7d748943b956859fe053796daf8cba"
"Algorithm and verification for estimating tractor driving wheel slip rate","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954066618&doi=10.11975%2fj.issn.1002-6819.2015.23.005&partnerID=40&md5=c66f4552200ec5e8bdad5386d3621b0a"
"E-V: Efficient visual surveillance with electronic footprints","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861602606&doi=10.1109%2fINFCOM.2012.6195467&partnerID=40&md5=369ea3d1aa13ac1617deda3819a67cab"
"Neurosymbolic alerting rules","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957992169&doi=10.1109%2fTIE.2010.2044113&partnerID=40&md5=e3dda7e8fb0287bbe25019dc4b5ca914"
"An approach to improving attitude estimation using sensor fusion for robot navigation","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84055218151&doi=10.1016%2fj.proeng.2011.08.1040&partnerID=40&md5=926effbf15ffa59cf386cef88eab00c9"
"Satellite attitude determination and estimation using two star trackers","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867784646&doi=10.2514%2f6.2010-8447&partnerID=40&md5=d88a13eed52b4c7ecf4207b8200045ae"
"A disaster invariant feature for localization","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651504430&doi=10.1109%2fIROS.2010.5651930&partnerID=40&md5=3926e891f4b10e006b8224cd7978f8d0"
"Implementation and analysis of an automated multiscale measurement strategy for wafer scale inspection of micro electromechanical systems","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861867217&doi=10.1007%2fs12541-012-0063-x&partnerID=40&md5=62100917591f8ed7ee63c2187066513a"
"Self-organized multi-camera network for a fast and easy deployment of ubiquitous robots in unknown environments","2013","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872944697&doi=10.3390%2fs130100426&partnerID=40&md5=cc33a4d1f524d11f3baba0984462e6a2"
"Sensorless nonlinear control of induction motors using Unscented Kalman Filtering","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872924981&doi=10.1109%2fIECON.2012.6389496&partnerID=40&md5=81c5e24f6b882a7fcf664c5b640c7ee5"
"Multi-modal fall detection within the WeCare framework","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954499862&doi=10.1145%2f1791212.1791293&partnerID=40&md5=291d6c55f5fc8ef3eb59076ac13df8e9"
"People counting system by using kinect sensor","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969217906&doi=10.1109%2fINISTA.2015.7276740&partnerID=40&md5=278e448d30ceb981a1cdb1fbc6a5adc3"
"An uncertain context ontology modeling and reasoning approach based on D-S theory","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956100010&doi=10.3724%2fSP.J.1146.2009.01015&partnerID=40&md5=39d96cd96351f66e441511a8a10df6cb"
"Localization inside a populated parking garage by using particle filters with a map of the static environment","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951002103&doi=10.1109%2fIVS.2015.7225669&partnerID=40&md5=5318d695d34c80b24dd90aebec304a82"
"Vehicle infrastructure integration system using vision sensors to prevent accidents in traffic flow","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959887347&doi=10.1049%2fiet-its.2009.0021&partnerID=40&md5=799ca6b54a8ad3c63f82790579689c82"
"Accelerating defocus blur magnification","2013","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878313679&doi=10.1117%2f12.2004118&partnerID=40&md5=83bb617b819cf43dc04b97dd6708d0c1"
"Adaptive incremental Kalman filter method","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865381818&partnerID=40&md5=e640f50bb23dcbef22ca9d0d0b197f72"
"Method to estimate the position and orientation of a triaxial accelerometer mounted to an industrial manipulator ?","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880989286&doi=10.3182%2f20120905-3-HR-2030.00066&partnerID=40&md5=8c2249802172d91353d941ac44475355"
"Comparison of information theoretic divergences for sensor management","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959536417&doi=10.1117%2f12.883745&partnerID=40&md5=3f556e9c7b3299a73a6311ca6e021a5c"
"Space robotics supporting exploration missions: Vision, force control and coordination strategy for crew assistants","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651312950&doi=10.1007%2fs11370-010-0084-1&partnerID=40&md5=362e56bc5c70097f8902d56264810d81"
"An active cooperative localization method for mobile robots","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650935767&partnerID=40&md5=f28a947748e496e0aa2da2dc6aea5fa2"
"An overview of night vision colorization techniques using multispectral images: From color fusion to color mapping","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872161805&doi=10.1109%2fICALIP.2012.6376600&partnerID=40&md5=1d6cacc34184a63e55b18cb8732d4e4c"
"Distributed stopping in average consensus via event-triggered strategies","2013","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897734509&doi=10.1109%2fAllerton.2013.6736681&partnerID=40&md5=bb5c540cd2b0c577bc1c33368a679d75"
"Online multi-response assessment using Taguchi and artificial neural network","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953156976&doi=10.1504%2fIJMR.2010.033469&partnerID=40&md5=579f42d3a61a4ba44bc19565483cda51"
"Implementing evidential activity recognition in sensorised homes","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751547172&doi=10.3233%2fTHC-2011-0610&partnerID=40&md5=6351dbf5355afd5777814dae5f71e00c"
"A generative model for online depth fusion","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867849466&doi=10.1007%2f978-3-642-33715-4_11&partnerID=40&md5=031457581a8e8a565d5a20d33c7dcd20"
"Methods to reduce cybersickness and enhance presence for in-place navigation techniques","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939160092&doi=10.1109%2f3DUI.2015.7131742&partnerID=40&md5=c7ccd336e4e31330ca569990841de19c"
"System based on inertial sensors for behavioral monitoring of wildlife","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949676071&doi=10.1109%2fCITS.2015.7297759&partnerID=40&md5=21a8c59db80bf53ff67af27aa2f655f8"
"Salient video cube guided nighttime vehicle braking event detection","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862792460&doi=10.1016%2fj.jvcir.2012.01.013&partnerID=40&md5=bdd79c2c3fa8ce734ed432380001d41b"
"Identification of Saccharomyces cerevisiae strains for alcoholic fermentation by discriminant factorial analysis on electronic nose signals","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960778380&doi=10.2225%2fvol13-issue4-fulltext-11&partnerID=40&md5=a4e7a800760826eee46ad007c2a39c13"
"Improvement of the prediction ability of multivariate calibration by a method based on the combination of data fusion and least squares support vector machines","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952074369&doi=10.1039%2fc0an00433b&partnerID=40&md5=8a31c2d1a1bac7c9394a42838ad06bb6"
"Patch map: A benchmark for occupancy grid algorithm evaluation","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872299687&doi=10.1109%2fIROS.2012.6385522&partnerID=40&md5=275dbb2e8c1afec8739cd965e41e9c71"
"Hierarchical predictive control for ground-vehicle maneuvering","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940902577&doi=10.1109%2fACC.2015.7171154&partnerID=40&md5=e0caaf8011173ae7355a9248634ef7ed"
"A redundant measurement adaptive Kalman filter algorithm","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930734575&doi=10.7527%2fS1000-6893.2015.0001&partnerID=40&md5=37b22fd90baeeca9f3681a8915a92c3f"
"Attitude estimation of a motorcycle via Unscented Kalman filter","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893246747&doi=10.3182%2f20100913-3-US-2015.00029&partnerID=40&md5=b5fba6202da0f947a6f7c67438c5fce3"
"Cooperative passers-by tracking with a mobile robot and external cameras","2013","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885384340&doi=10.1016%2fj.cviu.2012.12.004&partnerID=40&md5=f15a29893f102f8b6b05b81ba4e33c5b"
"Experimental evaluation of surface roughness for end milling of Al 6063: Response surface and neural network model","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857322915&doi=10.1504%2fIJMR.2012.045241&partnerID=40&md5=37b95a693b31d7dc6f926cf858250d4a"
"Distributed H ∞ filtering with consensus strategies in sensor networks: considering consensus tracking error","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865540814&doi=10.3724%2fSP.J.1004.2012.01211&partnerID=40&md5=19f7aa328586876e5ed8f1059f738d15"
"Optical-Ultrasonic Heterogeneous Sensor Based on Soft-Computing Models","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027952259&doi=10.1109%2fTIM.2015.2415071&partnerID=40&md5=850283d64034e3262d91ceb37ca1be9f"
"Linear time average consensus on fixed graphs","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992509240&doi=10.1016%2fifacol.2015.10.313&partnerID=40&md5=1573d127ae150b02fc530bd8c82a2dad"
"Nonlinear state estimation using an invariant unscented Kalman Filter","2013","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087596645&doi=10.2514%2f6.2013-4869&partnerID=40&md5=7041c42e9978b8f60f9d517db6e6cec4"
"Improved seq SLAM for real-time place recognition and navigation error correction","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954485125&doi=10.1109%2fIHMSC.2015.23&partnerID=40&md5=4a7943eaf855a4bf39ab7511dcf4ee40"
"Somewhere under the rainbow: The visible to far infrared imaging lens","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052994729&doi=10.1117%2f12.884188&partnerID=40&md5=e3f019256a09f9ad58c2470dda561e66"
"Evolving optimised decision rules for intrusion detection using particle swarm paradigm","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867477192&doi=10.1080%2f00207721.2011.577244&partnerID=40&md5=97cf5679b78a98843abad8cbe024c925"
"A multi-sensorial hybrid control for robotic manipulation in human-robot workspaces","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80055017175&doi=10.3390%2fs111009839&partnerID=40&md5=ba9df898a345c9be4708babfc49e3a80"
"An extension of the use case diagram to model context-aware applications","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962780960&doi=10.1109%2fIntelliSys.2015.7361247&partnerID=40&md5=3f00f447f1ed72b075f7c48e96a12552"
"Multirate multisensor data fusion based on missing measurements","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953972297&doi=10.3969%2fj.issn.1001-506X.2010.05.002&partnerID=40&md5=0438d6b37a79990feb894528ef3b2632"
"Linear decision fusion under the control of constrained PSO for WSNs","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863413039&doi=10.1155%2f2012%2f871596&partnerID=40&md5=791d25fe809ad72d8ff72c93e2431ef5"
"Control of a desktop mobile haptic interface","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889609186&doi=10.1109%2fWHC.2011.5945522&partnerID=40&md5=035a184c2cdbd08821788fb2ee496d6a"
"Cinematic Bokeh Rendering for Real Scenes","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959331767&doi=10.1145%2f2824840.2824842&partnerID=40&md5=9afd7501ce152e93185431fc0ccad57a"
"Performance Comparison of the Distributed Extended Kalman Filter and Markov Chain Distributed Particle Filter (MCDPF)","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051921866&doi=10.3182%2f20100913-2-FR-4014.00049&partnerID=40&md5=0f1ecadfd282558deb8313becf176b49"
"New approach to passive infrared motion sensors signal processing for ambient assisted living applications","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864230197&doi=10.1109%2fI2MTC.2012.6229464&partnerID=40&md5=6efa6c729f5ca64c57d70ca99c4e825a"
"Development of a low cost inertial measurement unit for UAV applications with Kalman Filter based attitude determination","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956121822&doi=10.1109%2fTEPRA.2011.5753503&partnerID=40&md5=a59fdaf87cb902f4acbe0a843ac3e554"
"An approximate dual subgradient algorithm for multi-agent non-convex optimization","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953149292&doi=10.1109%2fCDC.2010.5717220&partnerID=40&md5=f37760053d84e85ef807fb97f5c5e0e9"
"TOA-Based Self-Calibration of Dual-Microphone Array","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960483978&doi=10.1109%2fJSTSP.2015.2417117&partnerID=40&md5=1cb98817bf3cfbd2ba05ea34733fea39"
"Industrial assembly of parts with dimensional variations. Case study: Assembling vehicle headlamps","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959838428&doi=10.1016%2fj.rcim.2011.05.004&partnerID=40&md5=15473501b9ded536352f00457c4b2e6d"
"Joints flexibility effect on the dynamic performance of robots","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933680086&doi=10.1017%2fS0263574714000848&partnerID=40&md5=722fb31ebe00caa5a3bbc515c7c9adc5"
"Distributed reference model based containment control of second-order multi-agent systems","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937811380&doi=10.1016%2fj.neucom.2015.05.101&partnerID=40&md5=3af0902847038abd5e1d51a29d804eae"
"Benchmarking of methods and instruments for self-optimization in future production systems","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879191921&doi=10.1016%2fj.procir.2012.07.029&partnerID=40&md5=d2d615a9df5130b0dcd0f9692a44169b"
"Evaluation method and results for the accuracy of an automotive occupancy grid","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867200414&doi=10.1109%2fICVES.2012.6294297&partnerID=40&md5=a872ae5e59ddd25a2406ef0c0f2e3a91"
"Reflectance spectroscopy in the analysis of mineral flotation slurries","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951721886&doi=10.1016%2fj.jprocont.2010.10.015&partnerID=40&md5=31b9d212f7a482747f4c741198f94da3"
"An accurate and fault-tolerant target positioning system for buildings using laser rangefinders and low-cost MEMS-based MARG sensors","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945296439&doi=10.3390%2fs151027060&partnerID=40&md5=83d981b89d3f9dfc7024d76a1823a3b4"
"Real-time long-range lane detection and tracking for intelligent vehicle","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053030825&doi=10.1109%2fICIG.2011.116&partnerID=40&md5=f619186c9b7cda424f9f36321ff39c17"
"Omnidirectional video stabilisation on a virtual camera using sensor fusion","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952367427&doi=10.1109%2fICARCV.2010.5707804&partnerID=40&md5=fd48bece1db39ab054f6e0cdb19a692a"
"Intermission based adaptive structure estimation of wireless underwater network","2013","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881281916&doi=10.1109%2fICNSC.2013.6548727&partnerID=40&md5=1b8a2dbbc4b8a086601ac6376ff28922"
"Application of fuzzy data fusion in multi-sensor fire monitoring","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869231152&doi=10.1109%2fMSNA.2012.6324537&partnerID=40&md5=e50ca252f81dfbf636fc9d2af39a6c58"
"Observer-based synchronization of heterogeneous multi-agent systems by homogenization","2011","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856112232&partnerID=40&md5=94262cf34921278374b3559ea56b55e1"
"Data dissemination in cooperative ITS from an information-centric perspective","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955355803&doi=10.1109%2fICC.2010.5502661&partnerID=40&md5=f4d223959f805452edbd8039fdab294a"
"A behavior-based path planning for autonomous vehicle","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650476889&doi=10.1007%2f978-3-642-16587-0_1&partnerID=40&md5=72f1d03c247a13c01d62f8af1f3f31ab"
"Tracking of vehicle trajectory by combining a camera and a laser rangefinder","2010","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953356397&doi=10.1007%2fs00138-008-0160-0&partnerID=40&md5=f4cf5d12d0f69090e97d3f807779104d"
"Low-cost sensors based Multi-Sensor Data Fusion techniques for RPAS Navigation and Guidance","2015","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941027448&doi=10.1109%2fICUAS.2015.7152354&partnerID=40&md5=828fa6fde5122c2ccf022670f8172ff5"
"Adaptive reliability measure and optimum integration weight for decision fusion audio-visual speech recognition","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860217141&doi=10.1007%2fs11265-011-0578-x&partnerID=40&md5=2aa01811bb6ea505f206c16487b7468c"
"ART-based fusion of multi-modal perception for robots","2013","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875098421&doi=10.1016%2fj.neucom.2012.08.035&partnerID=40&md5=185592d6b2ccfbe6c037dc8603fe29cb"
