"Titles","Year","Cited by","Link"
"Governing the Final Frontier: A Polycentric Approach to Managing Space Weaponization and Debris","2014","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898857983&doi=10.1111%2fablj.12031&partnerID=40&md5=113ce666c9fd4e87440ecf9d99193e2f"
"Pediatric inpatient humanitarian care in combat: Iraq and Afghanistan 2002 to 2012","2014","36","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898802715&doi=10.1016%2fj.jamcollsurg.2013.12.050&partnerID=40&md5=44f7d44b7a92a604b6d63ad82c275a28"
"Do metals that translocate to the brain exacerbate traumatic brain injury?","2014","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897115936&doi=10.1016%2fj.mehy.2014.02.011&partnerID=40&md5=bddc2e587e8b61df6a2056abce7226ef"
"The Baha Mousa tragedy: British Army detention and interrogation from Iraq to Afghanistan","2014","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897563197&doi=10.1111%2fj.1467-856X.2012.00539.x&partnerID=40&md5=c6085dccb7a3999620008ee07aaf31ae"
"Immune status influences fear and anxiety responses in mice after acute stress exposure","2014","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898543914&doi=10.1016%2fj.bbi.2014.02.001&partnerID=40&md5=575b09d6ca491ff34f6d5de7bc1158e1"
"Nuclear Incoherence: Deterrence Theory and Non-Strategic Nuclear Weapons in Russia","2014","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897621162&doi=10.1080%2f01402390.2013.798583&partnerID=40&md5=5661a992453742163c6fe835f1673b2e"
"The trauma of peer abuse: Effects of relational peer victimization and social anxiety disorder on physiological and affective reactions to social exclusion","2014","37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897977608&doi=10.3389%2ffpsyt.2014.00026&partnerID=40&md5=7564209405d32828111e85c3c3c2298a"
"Mutual recognition of national military airworthiness authorities: A streamlined assessment process","2014","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897519438&doi=10.5139%2fIJASS.2014.15.1.54&partnerID=40&md5=fc41d94a73eb92cdea664656a121c196"
"Command-and-control: Alternative futures of geoengineering in an age of global weirding","2014","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897024034&doi=10.1016%2fj.futures.2013.12.005&partnerID=40&md5=bc6a6959ea6d9a09c3f432ce79fc3c0b"
"Propaganda, PSYOP, and Political Marketing: The Hamas Campaign as a Case in Point","2014","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897619938&doi=10.1080%2f15377857.2014.866413&partnerID=40&md5=10753dfc6a01ae8cee155d151923c28e"
"The six-shooter marketplace: 19th-Century Gunfighting as Violence expertise","2014","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898660966&doi=10.1017%2fS0898588X13000187&partnerID=40&md5=a275f9dc158c8513cc5fd8908711dde1"
"Identification of winter tires using vibration signals generated on the road surface","2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899078115&doi=10.1016%2fj.apacoust.2014.03.021&partnerID=40&md5=3df8511c0c2454af435b769270a35a92"
"Intersaccadic drift velocity is sensitive to short-term hypobaric hypoxia","2014","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899113623&doi=10.1111%2fejn.12482&partnerID=40&md5=b05b714aaa52b564fe58499995b02583"
"Extremely stealthy and incredibly close: Drones, control and legal responsibility","2014","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897485719&doi=10.1093%2fjcsl%2fkrt024&partnerID=40&md5=152f7b564848092f958021ec6610ec86"
"Low titer group o whole blood in emergency situations","2014","90","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899586889&doi=10.1097%2fSHK.0000000000000150&partnerID=40&md5=75f8da3358767cabeed2bb52818257fc"
"Sources of life strengths appraisal scale: A multidimensional approach to assessing older adults' perceived sources of life strengths","2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897539990&doi=10.1155%2f2014%2f783637&partnerID=40&md5=5fd33147f60efa9b7041394c17f7709c"
"Difficulties in proving medical errors - Where do we stand?; [Teškoće u dokazivanju medicinskih grešaka - Gde smo trenutno?]","2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897931931&doi=10.2298%2fVSP1404390I&partnerID=40&md5=ac925929c1116d3dd8c0567e0c169a37"
"""Living in a movie"" - Israeli women combatants in conflict zones","2014","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897853718&doi=10.1016%2fj.wsif.2014.03.002&partnerID=40&md5=e6eb31250ef2ecb41f68b57747e76282"
"Dominion Cartoon Satire as Trench Culture Narratives: Complaints, Endurance and Stoicism","2014","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898840572&doi=10.1080%2f00358533.2014.898500&partnerID=40&md5=4772a2e77c5cb4f820c7eae4093ca172"
"The involvement of secondary neuronal damage in the development of neuropsychiatric disorders following brain insults","2014","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897993228&doi=10.3389%2ffneur.2014.00022&partnerID=40&md5=e792f306def0a5bae432808d399a09a5"
"UN Charter Article 51 and the Right to 'Anticipatory Self-defense': Validity of the US Preventive War Doctrine against Al Qaeda","2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899620083&doi=10.1080%2f19436149.2014.896595&partnerID=40&md5=32176add5c0bc1fed817c85b59a1fd0e"
"Rhetorics and realities of management practices in Pakistan: Colonial, post-colonial and post-9/11 influences","2014","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897418770&doi=10.1080%2f00076791.2013.800970&partnerID=40&md5=cf0cc92ec207cb189d5891d4c0418078"
"Innovating to integrate the intangibles into the learning Air Force.","2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897574192&partnerID=40&md5=c23fca1d3cb7fda946c46eba474be181"
"Disease manifestations and pathogenic mechanisms of group A Streptococcus","2014","518","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897495281&doi=10.1128%2fCMR.00101-13&partnerID=40&md5=7a44eb6c3d0443e83d571d07cb0cf7fe"
"Underdisciplinarity: Where are the humanities in tourism education?","2014","36","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899043720&doi=10.1016%2fj.jhlste.2014.03.003&partnerID=40&md5=2d6e7a7a51703a76deb78962e4c274f9"
"The influence of autonomy support on self-regulatory processes and attrition in the Royal Dutch Navy","2014","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897652738&doi=10.1016%2fj.lindif.2013.11.003&partnerID=40&md5=2d4bcbe1d6d7d4957a506580412ce9a0"
"The post-9/11 ""terrorism"" discourse and its impact on nonstate actors: A comparative study of the LTTE and hamas","2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897518764&doi=10.1111%2faspp.12110&partnerID=40&md5=e9c7d6f713e58ed7f26c2289995f4064"
"Sweden's Libya decision: A case of humanitarian intervention","2014","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898946612&doi=10.1057%2fip.2014.3&partnerID=40&md5=53e0b427bbbb9e8f86cbf3dac88ebf4e"
"On the use of gradual dense-sparse discretizations in receding horizon control","2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899477013&doi=10.1002%2foca.2065&partnerID=40&md5=31dbd27e7e5163f88cd6ef9919caad85"
"The use of drones in Pakistan: An inquiry into the ethical and legal issues","2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897939672&doi=10.1111%2fj.1467-923X.2014.12068.x&partnerID=40&md5=94579615503b49dbfb6dc4bf9ff35096"
"Inhibition of TBK1 attenuates radiation-induced epithelial-mesenchymal transition of A549 human lung cancer cells via activation of GSK-3β and repression of ZEB1","2014","69","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897410473&doi=10.1038%2flabinvest.2013.153&partnerID=40&md5=37fe3695cf6ad8b0c4fcf69a8f6e82d7"
"Transforming the Italian Armed Forces, 2001-13","2014","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897101339&doi=10.1080%2f03932729.2014.875826&partnerID=40&md5=a486d1c719abf586d5fce8ebd42a912e"
"Tensile properties of military chin-strap webbing","2014","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898687926&doi=10.1177%2f0040517513499436&partnerID=40&md5=638af1e7b771918aa532ba7610cb9de3"
"'Mowing the Grass': Israel's Strategy for Protracted Intractable Conflict","2014","35","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897611075&doi=10.1080%2f01402390.2013.830972&partnerID=40&md5=154f2d7977b7f010d1b06ca67a059373"
"Education as Warfare?: Mapping Securitised Education Interventions as War on Terror Strategy","2014","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897611110&doi=10.1080%2f14650045.2013.789866&partnerID=40&md5=832f297f19831522ea0ccfc13c0fa890"
"Security Guarantees and Allied Nuclear Proliferation","2014","52","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898682082&doi=10.1177%2f0022002713509050&partnerID=40&md5=c51f702de2da7c0abc333c97d657edb5"
"Use it or lose it: On the incentives to spend annual defence operating budgets","2014","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899410652&doi=10.1080%2f10242694.2013.780758&partnerID=40&md5=018d73c19099bf85923700cdbdd45db9"
"Role of transfused red blood cells for shock and coagulopathy within remote damage control resuscitation","2014","37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899586897&doi=10.1097%2fSHK.0000000000000089&partnerID=40&md5=fb1d02e36d28ae285869f0c7104fc97e"
"The Impact of Mercenaries and Private Military and Security Companies on Civil War Severity between 1946 and 2002","2014","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898488908&doi=10.1080%2f03050629.2014.880699&partnerID=40&md5=18b812d7159bc51df2761afb1646ea62"
"The mercenary moniker: Condemnations, contradictions and the politics of definition","2014","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898896837&doi=10.1177%2f0967010614521266&partnerID=40&md5=b711d689add302ffb669d7260e0af72e"
"Apolipoprotein E gene polymorphisms as risk factors for carotid atherosclerosis; [Polimorfizmi u genu za apolipoprotein E kao faktori rizika od ateroskleroze karotidnih arterija]","2014","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897932129&doi=10.2298%2fVSP1404362Z&partnerID=40&md5=424b24111f4d13f3c0ab19f3cc8bc12f"
"Market Structure and Technical Efficiency of Spanish Defense Contractors","2014","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897647567&doi=10.1080%2f10242694.2013.857461&partnerID=40&md5=2efa915c391b1743b1db890839f2bfec"
"Defense mechanisms of the respiratory system and aerosol production systems","2014","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898747536&doi=10.2174%2f157340641130900041&partnerID=40&md5=264ac667ab5fc6966981095d656ed1bc"
"China's Evolving Views of the Korean-American Alliance, 1953-2012","2014","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898035469&doi=10.1080%2f10670564.2013.843882&partnerID=40&md5=2b5726435652cf7c9cdee047fa1fa04a"
"Resisting Ownership: The Paralysis of EU Peacebuilding in the Congo","2014","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897772565&doi=10.1080%2f19392206.2014.880030&partnerID=40&md5=6afe6dbce6aa35b0837a6d93c80f4553"
"Stem cell-based therapies for ischemic stroke","2014","183","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897833804&doi=10.1155%2f2014%2f468748&partnerID=40&md5=c24550cbd1536d7869ffc8b7efd0fd9b"
"Pest survey of softwood boxes, with special emphasis on pinewood nematode, Bursaphelenchus xylophilus (Nematoda: Parasitaphelenchidae)","2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897027082&doi=10.1111%2fepp.12083&partnerID=40&md5=7dfdacb5f4b11ff20803fd0127170860"
"Re-Enchanting social work? the emerging 'spirit' of social work in an age of economic crisis","2014","40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899543655&doi=10.1093%2fbjsw%2fbcs146&partnerID=40&md5=63b299aa04a638afbe133e1505c2a20d"
"The Power of Smears in Two American Presidential Campaigns","2014","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897636866&doi=10.1080%2f15377857.2014.866021&partnerID=40&md5=93f5f61b42a92312bc4a6479aff53308"
"Geoeconomic Relations Between the EU and China: The Lessons From the EU Weapon Embargo and From Galileo","2014","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897630004&doi=10.1080%2f14650045.2013.789864&partnerID=40&md5=04c71362cd0336861291c4ae7261e389"
"Policing Africa: The US military and visions of crafting 'good order'","2014","25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898843679&doi=10.1177%2f0967010614521267&partnerID=40&md5=af5b5603c2678b937d8059ce4423128f"
"The role of emotion perception ability in motivation to lead","2014","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898454348&doi=10.1108%2fMRR-07-2012-0161&partnerID=40&md5=4a77121b50f4c3a4f033ad8c2bbbfe97"
"Changes in trauma-potentiated startle with treatment of posttraumatic stress disorder in combat Veterans","2014","26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899514965&doi=10.1016%2fj.janxdis.2014.04.002&partnerID=40&md5=a467d1440d62647dce5c6a924f01cd40"
"Is Iran a Military Threat?","2014","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897415983&doi=10.1080%2f00396338.2014.901733&partnerID=40&md5=0a29f2621b6aaba242989399c3eda9ac"
"Comparison of Clinician- and Self-Assessments of Posttraumatic Stress Symptoms in Older Versus Younger Veterans","2014","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898869886&doi=10.1002%2fjts.21908&partnerID=40&md5=4051b862074266d58b221180bf0f4ec2"
"Sleep disturbances predict later trauma-related distress: Cross-panel investigation amidst violent turmoil","2014","30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897952642&doi=10.1037%2fa0032572&partnerID=40&md5=db8b9a9cd7bfe81dda2c396a8a8a223a"
"The military security policy of Taiwan: Current situation and challenges for the future","2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897087326&doi=10.1111%2fpafo.12019&partnerID=40&md5=1d6a2a181ddfe615060fee3149e76e32"
"East Asia's Maritime Disputes: Fishing in Troubled Waters","2014","39","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897766734&doi=10.1080%2f0163660X.2014.893174&partnerID=40&md5=4ff4cb8496b1e37d1d4f1d023399aa63"
"Domain-oriented variability modeling for reuse of simulation models","2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899100518&doi=10.1177%2f0037549714525679&partnerID=40&md5=3fcf24dc2ebe3226fc1f579b0476328e"
"A fuzzy approach for adaptive reuse selection of industrial buildings in Hong Kong","2014","40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897054148&doi=10.3846%2f1648715X.2013.864718&partnerID=40&md5=0865290b7b6bb46b787279f209bbdd3c"
"Combating asymmetric threats: The interplay of offense and defense","2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896850436&doi=10.1016%2fj.orbis.2014.02.004&partnerID=40&md5=3dfe276d8631a0c58a4ee99fce428833"
"Affective Emotions: The Pedagogical Challenges of Knowing War","2014","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894237997&doi=10.1080%2f10714413.2014.866820&partnerID=40&md5=66d7076ef95620ca856917ba9e7928bf"
"Cyprus in the British security and foreign policy (1945-1974); [İngiliz güvenlik ve di{dotless}ş politikasi{dotless}nda ki{dotless}bri{dotless}s (1945-1974)]","2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893384028&doi=10.12995%2fbilig.2014.6807&partnerID=40&md5=2af7fd1d72212a7339d46ab7b64d4cf8"
"Circumventing Hormuz","2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893918031&doi=10.1080%2f00396338.2014.882471&partnerID=40&md5=55e67e091419d36ce6dbda75ca373d82"
"Beyond the Trinitarian institutionalization of the warrior ethos - a normative conceptualization of soldier and contractor commitment in post-modern conflict","2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896469143&doi=10.1080%2f14702436.2014.890335&partnerID=40&md5=546c156b9f8d67ba24e7d47811cd6c25"
"Exploring interpersonal issues and challenges confronting ex-combatant fathers and their sons in postapartheid South Africa","2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896752567&doi=10.1177%2f0081246313516261&partnerID=40&md5=740ccc4bfbcd52f37598496f8d053b39"
"Detention without end?: Reexamining the indefinite confinement of terrorism suspects through the lens of criminal sentencing","2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896313054&partnerID=40&md5=3bbd629c8e74df8702b208af6691bf41"
"Ischemia-reperfusion induces renal tubule pyroptosis via the CHOP-caspase-11 pathway","2014","148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891505671&doi=10.1152%2fajprenal.00117.2013&partnerID=40&md5=d2a8a56d5b5ca36cec47fc9481366e7c"
"War under transnational surveillance: Framing ambiguity and the politics of shame","2014","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892576156&doi=10.1017%2fS0260210513000089&partnerID=40&md5=5f5d4529c0757ee9d54d73c8030479e5"
"Sour cherry (Prunus cerasus) seed extract increases heme oxygenase-1 expression and decreases proinflammatory signaling in peripheral blood human leukocytes from rheumatoid arthritis patients","2014","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896449659&doi=10.1016%2fj.intimp.2014.02.031&partnerID=40&md5=48d3db4e2f51efc01f2272b8197990cf"
"Yersinia pestis biovar Microtus strain 201, an avirulent strain to humans, provides protection against bubonic plague in rhesus macaques","2014","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896993284&doi=10.4161%2fhv.27060&partnerID=40&md5=8c4690eb102974a45cde5ffa2527a742"
"Security vs. Liberty: The Discourse on Terrorism in the United States and Morocco and Its Societal Effects","2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894312593&doi=10.1080%2f17419166.2013.819782&partnerID=40&md5=bedd4317181c61f03163c76e0ad82e13"
"Toleration and illiberal groups in context: Israel's ultra-orthodox 'society of learners'","2014","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893942035&doi=10.1080%2f13569317.2013.869454&partnerID=40&md5=6c7d5344f2aed055214fe4990aa9885d"
"Public health practice is not research","2014","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896508949&doi=10.2105%2fAJPH.2013.301663&partnerID=40&md5=4870cc29443dfe14501a7966bc32fe20"
"Chronic neuropathological and neurobehavioral changes in a repetitive mild traumatic brain injury model","2014","233","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896542106&doi=10.1002%2fana.24064&partnerID=40&md5=10265ffb8102d418f1e22fcd95e652e9"
"India and Space Weaponization: Why Space Debris Trumps Kinetic Energy Antisatellite Weapons as the Principal Threat to Satellites","2014","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894368033&doi=10.1080%2f14736489.2014.873678&partnerID=40&md5=00b887f2a0e97ad109c4d0c5c532ce40"
"Mother-infant attachment and the intergenerational transmission of posttraumatic stress disorder","2014","65","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896447068&doi=10.1017%2fS0954579413000515&partnerID=40&md5=34590cdfcca015db9e36711ba954cb54"
"Intensive care in the Defence Medical Services","2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896700175&doi=10.1177%2f175114371401500106&partnerID=40&md5=e2a9aa54917de5380f967c86e4c75220"
"Refugees as guests and hosts: Towards a theology of mission among refugees and asylum seekers","2014","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896919927&doi=10.1163%2f1572543X-12341301&partnerID=40&md5=28467e23225a92ea3637c3f576fe8272"
"Strategic Narratives in US Public Diplomacy: A Critical Geopolitics","2014","25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893877582&doi=10.1080%2f15405702.2013.868899&partnerID=40&md5=fce85b8e98ce2d62903353ab047c1516"
"The prophetic conflict: Reinhold Niebuhr, Christian Realism, and World War II","2014","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892451152&doi=10.1093%2fdh%2fdht089&partnerID=40&md5=f0af5848e4f181a2ffc9f08437985304"
"Global Health Diplomacy Investments in Afghanistan: Adaptations and Outcomes of Global Fund Malaria Programs","2014","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893857458&doi=10.1080%2f13623699.2014.874187&partnerID=40&md5=002e410a8aa0dffb268189a0878e616f"
"Academy of nutrition and dietetics: Revised 2014 standards of practice and standards of professional performance for registered dietitian nutritionists (competent, proficient, and expert) in sports nutrition and dietetics","2014","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896262160&doi=10.1016%2fj.jand.2013.12.021&partnerID=40&md5=1247b6cc52c1231c9b154fd17d0a8235"
"Transient activation of hedgehog pathway rescued irradiation-induced hyposalivation by preserving salivary stem/progenitor cells and parasympathetic innervation","2014","31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892160408&doi=10.1158%2f1078-0432.CCR-13-1434&partnerID=40&md5=92f3fbcdeb7b9f9ae010b33fde01b043"
"Continuous noninvasive in vivo monitoring of intravascular plasma volume and hematocrit changes during hemodialysis in humans: Direct comparison with the CRIT-LINE","2014","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896915619&doi=10.1117%2f12.2043989&partnerID=40&md5=8067954c05dbddaf5da9d913b68b0f20"
"Sex differences in cardiovascular and subjective stress reactions: Prospective evidence in a realistic military setting","2014","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890928661&doi=10.3109%2f10253890.2013.869208&partnerID=40&md5=0d3f4d8de9d0b4d34c64a3075fc3d933"
"The influence of research and local knowledge on British-led security sector reform policy in Sierra Leone","2014","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894380096&doi=10.1080%2f14678802.2014.882607&partnerID=40&md5=2bb449ac752b8a7a6971a4408f327613"
"Analysis of reasons and countermeasures for the necessity of alternative futures discourses in South Korea","2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891636512&doi=10.1016%2fj.futures.2013.12.002&partnerID=40&md5=27084960893a84afbce15ddb33429104"
"Long-term cognitive impairments and pathological alterations in a mouse model of repetitive mild traumatic brain injury","2014","98","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895522915&doi=10.3389%2ffneur.2014.00012&partnerID=40&md5=c4fe7d5740f17f82afcbf94c1fd5dc2e"
"Research on supportability evaluation simulation arithmetic of naval gun equipment based on mission","2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894819869&partnerID=40&md5=c37f3ccd4ab03cbbb817e91a39220360"
"Forcible intervention in Libya: Revamping the 'politics of human protection'?","2014","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893717943&doi=10.1080%2f14781158.2014.859131&partnerID=40&md5=c106a7f35554dec56704999a7ef0fcea"
"Risk and resiliency in posttraumatic stress disorder: Distinct roles of anxiety and disgust sensitivity","2014","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893606051&doi=10.1037%2fa0029682&partnerID=40&md5=423b042cce41073b860fff769356f56e"
"The Bellamy challenge: It's about time","2014","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894084955&doi=10.1136%2fjramc-2013-000145&partnerID=40&md5=581227dfc37439b0d2cc5ce58694f980"
"Necessity and non-combatant immunity","2014","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892618157&doi=10.1017%2fS0260210513000053&partnerID=40&md5=28b08e7dd54e4128e23f50c64652461f"
"Bandwagoning for profit and turkey: Alliance formations and volatility in the Middle East","2014","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893717140&doi=10.1080%2f13537121.2013.863085&partnerID=40&md5=b2b5e886447e04393af34b02ba62905b"
"Seeking a Variable Standard of Individual Moral Responsibility in Organizations","2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897022377&doi=10.1007%2fs10677-013-9430-7&partnerID=40&md5=51af9a0057b9298e42e7af4395d31558"
"Drone geographies","2014","43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891656997&partnerID=40&md5=1c7099f961e3032922c5f9cf26240d53"
"Obstacles and Opportunities for a Tactical Nuclear Weapons Treaty between Russia and the United States","2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897022019&doi=10.1080%2f13523260.2014.884343&partnerID=40&md5=5dcbc12134de5d6fbd1c21bb4eb147a5"
"Evidence-based evaluation of potential benefits and safety of beta-alanine supplementation for military personnel","2014","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895536743&doi=10.1111%2fnure.12087&partnerID=40&md5=0c4ffe38ea06e7e3b67efd57c772b721"
"Negotiating nonproliferation: International law and delegation in the Iranian nuclear crisis","2014","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896278970&partnerID=40&md5=84a5e64381828e9a185b140904873d33"
"Individual differences in the neurobiology of social stress: Implications for depression-cardiovascular disease comorbidity","2014","26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896386161&doi=10.2174%2f1570159X11666131120224413&partnerID=40&md5=5de6e8c057fe94f1ea299a50735878a4"
"The implausibility of secrecy","2014","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896275064&partnerID=40&md5=db76f29469916cb90d115f600d2fb3d7"
"For-profit public enforcement","2014","50","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892589154&partnerID=40&md5=b1ecdc4c5f2939172d395808d10951b8"
"International convention for the peaceful use of cyberspace","2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896812422&doi=10.1016%2fj.orbis.2014.02.009&partnerID=40&md5=0362ff4a65b40cbb76d224521bbf5459"
"The association between childhood trauma and lipid levels in an adult low-income, minority population","2014","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895432297&doi=10.1016%2fj.genhosppsych.2013.10.004&partnerID=40&md5=86f77335b8a4959ec07499a9eea65a8c"
"The birth of the core issues: The west bank and East Jerusalem under Israeli administration, 1967-76 (Part 2)","2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893645313&doi=10.1080%2f13537121.2013.863080&partnerID=40&md5=0ad1f7d2bf313f5878a978df2c13fe61"
"Post-Fukushima Japan: The continuing nuclear controversy","2014","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895531721&doi=10.1016%2fj.enpol.2014.01.014&partnerID=40&md5=2985ed84520c62a970a0bbeb15184053"
"Osteogenic gene expression correlates with development of heterotopic ossification in war wounds","2014","52","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893645277&doi=10.1007%2fs11999-013-3325-8&partnerID=40&md5=1b74d9f19c272fbc57f141933cb6b04a"
"Military landscapes: Agendas and approaches for future research","2014","94","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893551948&doi=10.1177%2f0309132513493219&partnerID=40&md5=2c7330dea31b6c9b94c8df4fe45855eb"
"Increased intratumoral interleukin 22 levels and frequencies of interleukin 22-producing CD4+ T cells correlate with pancreatic cancer progression","2014","28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896688553&doi=10.1097%2fMPA.0000000000000055&partnerID=40&md5=2c34436e67ab4fd4ed064763b4adca63"
"Curcumin inhibits proliferation of breast cancer cells through Nrf2-mediated down-regulation of Fen1 expression","2014","100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896131117&doi=10.1016%2fj.jsbmb.2014.01.009&partnerID=40&md5=f4fd09e3bfe799289d1424e7d210742a"
"The effects of alcohol problems, PTSD, and combat exposure on nonphysical and physical aggression among Iraq and Afghanistan war veterans","2014","36","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893604296&doi=10.1037%2fa0031468&partnerID=40&md5=2a4bb0a6673bff2b1de9fc98029d73ed"
